OCC_CODE,REPORT_DATE,AREA,AREA_TITLE,NAICS,VALUE
29-1171,2019-05-01,24,Maryland,621330,109220
21-1021,2019-05-01,25,Massachusetts,621330,92940
21-1023,2019-05-01,25,Massachusetts,621330,68420
29-1141,2019-05-01,25,Massachusetts,621330,73810
29-1171,2019-05-01,25,Massachusetts,621330,129220
29-1223,2019-05-01,25,Massachusetts,621330,188720
21-1023,2019-05-01,26,Michigan,621330,33020
21-1021,2019-05-01,27,Minnesota,621330,43580
21-1023,2019-05-01,27,Minnesota,621330,46710
21-1022,2019-05-01,29,Missouri,621330,65860
21-1023,2019-05-01,29,Missouri,621330,39920
21-1023,2019-05-01,34,New Jersey,621330,86870
21-1021,2019-05-01,36,New York,621330,54040
21-1023,2019-05-01,36,New York,621330,63020
29-1141,2019-05-01,36,New York,621330,131830
21-1023,2019-05-01,37,North Carolina,621330,53010
29-1171,2019-05-01,37,North Carolina,621330,114760
29-1223,2019-05-01,37,North Carolina,621330,155220
21-1021,2019-05-01,39,Ohio,621330,37210
21-1023,2019-05-01,39,Ohio,621330,48430
21-1023,2019-05-01,40,Oklahoma,621330,64540
21-1021,2019-05-01,41,Oregon,621330,42640
21-1023,2019-05-01,41,Oregon,621330,38010
29-1171,2019-05-01,41,Oregon,621330,128880
21-1023,2019-05-01,42,Pennsylvania,621330,35030
29-1141,2019-05-01,42,Pennsylvania,621330,53180
29-1171,2019-05-01,42,Pennsylvania,621330,117000
21-1022,2019-05-01,47,Tennessee,621330,36050
21-1023,2019-05-01,47,Tennessee,621330,34990
29-1141,2019-05-01,47,Tennessee,621330,59030
21-1023,2019-05-01,49,Utah,621330,57670
21-1021,2019-05-01,50,Vermont,621330,58380
21-1023,2019-05-01,51,Virginia,621330,46010
29-1171,2019-05-01,51,Virginia,621330,101550
21-1023,2019-05-01,55,Wisconsin,621330,40070
21-1023,2019-05-01,56,Wyoming,621330,64570
29-1141,2019-05-01,1,Alabama,621340,59200
31-1131,2019-05-01,1,Alabama,621340,23960
29-1141,2019-05-01,5,Arkansas,621340,50840
21-1021,2019-05-01,6,California,621340,51030
29-1141,2019-05-01,6,California,621340,90990
29-1141,2019-05-01,9,Connecticut,621340,82520
31-1131,2019-05-01,9,Connecticut,621340,34070
21-1022,2019-05-01,12,Florida,621340,63760
21-1023,2019-05-01,12,Florida,621340,29270
29-1141,2019-05-01,12,Florida,621340,68110
31-1131,2019-05-01,12,Florida,621340,26240
29-1071,2019-05-01,13,Georgia,621340,86400
29-1141,2019-05-01,13,Georgia,621340,78730
31-1131,2019-05-01,13,Georgia,621340,28890
21-1021,2019-05-01,17,Illinois,621340,45160
21-1022,2019-05-01,17,Illinois,621340,54330
29-1141,2019-05-01,17,Illinois,621340,98810
29-1141,2019-05-01,18,Indiana,621340,64800
29-1171,2019-05-01,18,Indiana,621340,117350
31-1131,2019-05-01,18,Indiana,621340,29120
29-1141,2019-05-01,21,Kentucky,621340,58110
29-1171,2019-05-01,22,Louisiana,621340,103510
21-1022,2019-05-01,24,Maryland,621340,57710
29-1141,2019-05-01,24,Maryland,621340,77410
21-1021,2019-05-01,25,Massachusetts,621340,45290
29-1141,2019-05-01,25,Massachusetts,621340,78270
21-1022,2019-05-01,26,Michigan,621340,57870
29-1141,2019-05-01,26,Michigan,621340,73110
31-1131,2019-05-01,26,Michigan,621340,31940
29-1141,2019-05-01,28,Mississippi,621340,53590
29-1141,2019-05-01,29,Missouri,621340,65750
29-1141,2019-05-01,34,New Jersey,621340,75220
21-1021,2019-05-01,36,New York,621340,58320
21-1022,2019-05-01,36,New York,621340,59600
29-1071,2019-05-01,36,New York,621340,124240
29-1141,2019-05-01,36,New York,621340,75040
29-1141,2019-05-01,37,North Carolina,621340,69040
29-1141,2019-05-01,39,Ohio,621340,63830
31-1131,2019-05-01,39,Ohio,621340,27180
29-1141,2019-05-01,42,Pennsylvania,621340,61380
29-1141,2019-05-01,47,Tennessee,621340,57630
31-1131,2019-05-01,47,Tennessee,621340,27050
21-1021,2019-05-01,48,Texas,621340,44700
21-1022,2019-05-01,48,Texas,621340,43520
29-1141,2019-05-01,48,Texas,621340,69250
29-1141,2019-05-01,51,Virginia,621340,65530
21-1021,2019-05-01,53,Washington,621340,45650
29-1141,2019-05-01,55,Wisconsin,621340,87900
29-1141,2019-05-01,72,Puerto Rico,621340,28590
29-1141,2019-05-01,1,Alabama,621390,59020
29-1151,2019-05-01,1,Alabama,621390,165180
29-1171,2019-05-01,1,Alabama,621390,121190
29-1071,2019-05-01,4,Arizona,621390,108300
29-1141,2019-05-01,4,Arizona,621390,53260
29-1171,2019-05-01,4,Arizona,621390,112530
29-1151,2019-05-01,5,Arkansas,621390,123860
29-1071,2019-05-01,6,California,621390,67200
29-1141,2019-05-01,6,California,621390,133600
29-1171,2019-05-01,6,California,621390,126440
31-1131,2019-05-01,6,California,621390,43300
29-1071,2019-05-01,8,Colorado,621390,66100
29-1141,2019-05-01,8,Colorado,621390,67880
29-1171,2019-05-01,8,Colorado,621390,103810
29-1248,2019-05-01,8,Colorado,621390,99090
31-1131,2019-05-01,8,Colorado,621390,54480
29-1141,2019-05-01,9,Connecticut,621390,74960
29-1171,2019-05-01,9,Connecticut,621390,115580
29-1071,2019-05-01,12,Florida,621390,122560
29-1141,2019-05-01,12,Florida,621390,64370
29-1151,2019-05-01,12,Florida,621390,64450
29-1171,2019-05-01,12,Florida,621390,98680
29-1215,2019-05-01,12,Florida,621390,117700
31-1131,2019-05-01,12,Florida,621390,25050
29-1141,2019-05-01,13,Georgia,621390,68990
29-1171,2019-05-01,13,Georgia,621390,167720
29-1141,2019-05-01,15,Hawaii,621390,82330
29-1141,2019-05-01,17,Illinois,621390,81410
29-1151,2019-05-01,17,Illinois,621390,186410
29-1171,2019-05-01,17,Illinois,621390,107640
29-1141,2019-05-01,18,Indiana,621390,56420
29-1171,2019-05-01,18,Indiana,621390,112180
29-1141,2019-05-01,19,Iowa,621390,58750
29-1141,2019-05-01,20,Kansas,621390,46510
29-1151,2019-05-01,20,Kansas,621390,179020
29-1171,2019-05-01,20,Kansas,621390,104870
31-1131,2019-05-01,20,Kansas,621390,30330
29-1141,2019-05-01,21,Kentucky,621390,55860
29-1151,2019-05-01,21,Kentucky,621390,194280
29-1171,2019-05-01,21,Kentucky,621390,95890
29-1141,2019-05-01,22,Louisiana,621390,76240
29-1171,2019-05-01,22,Louisiana,621390,63810
29-1141,2019-05-01,24,Maryland,621390,52590
29-1141,2019-05-01,25,Massachusetts,621390,75370
29-1141,2019-05-01,26,Michigan,621390,65190
29-1171,2019-05-01,26,Michigan,621390,107880
31-1131,2019-05-01,26,Michigan,621390,29730
29-1141,2019-05-01,27,Minnesota,621390,65830
29-1151,2019-05-01,27,Minnesota,621390,159850
29-1141,2019-05-01,28,Mississippi,621390,55350
29-1171,2019-05-01,28,Mississippi,621390,92410
31-1131,2019-05-01,28,Mississippi,621390,29170
29-1141,2019-05-01,29,Missouri,621390,60440
29-1171,2019-05-01,29,Missouri,621390,114130
31-1131,2019-05-01,29,Missouri,621390,26150
29-1141,2019-05-01,30,Montana,621390,59200
29-1141,2019-05-01,31,Nebraska,621390,58290
29-1141,2019-05-01,32,Nevada,621390,83580
29-1171,2019-05-01,32,Nevada,621390,78010
29-1141,2019-05-01,34,New Jersey,621390,85880
29-1171,2019-05-01,34,New Jersey,621390,117870
31-1131,2019-05-01,34,New Jersey,621390,26330
29-1141,2019-05-01,35,New Mexico,621390,37160
29-1171,2019-05-01,35,New Mexico,621390,73300
29-1141,2019-05-01,36,New York,621390,55010
29-1171,2019-05-01,36,New York,621390,132060
29-1071,2019-05-01,37,North Carolina,621390,101470
29-1141,2019-05-01,37,North Carolina,621390,55860
29-1141,2019-05-01,38,North Dakota,621390,59920
31-1131,2019-05-01,38,North Dakota,621390,38990
29-1051,2019-05-01,39,Ohio,621390,136710
29-1071,2019-05-01,39,Ohio,621390,163360
29-1141,2019-05-01,39,Ohio,621390,57110
29-1171,2019-05-01,39,Ohio,621390,115560
31-1131,2019-05-01,39,Ohio,621390,28530
29-1141,2019-05-01,40,Oklahoma,621390,65880
29-1151,2019-05-01,40,Oklahoma,621390,108680
29-1171,2019-05-01,40,Oklahoma,621390,109000
29-1211,2019-05-01,40,Oklahoma,621390,172410
29-1071,2019-05-01,41,Oregon,621390,96260
29-1141,2019-05-01,41,Oregon,621390,83340
29-1171,2019-05-01,41,Oregon,621390,114900
29-1071,2019-05-01,42,Pennsylvania,621390,175550
29-1141,2019-05-01,42,Pennsylvania,621390,61960
29-1151,2019-05-01,42,Pennsylvania,621390,148400
29-1171,2019-05-01,42,Pennsylvania,621390,121430
31-1131,2019-05-01,42,Pennsylvania,621390,30540
29-1171,2019-05-01,44,Rhode Island,621390,116720
29-1141,2019-05-01,45,South Carolina,621390,61310
29-1171,2019-05-01,45,South Carolina,621390,91740
29-1141,2019-05-01,47,Tennessee,621390,44570
29-1151,2019-05-01,47,Tennessee,621390,192840
29-1171,2019-05-01,47,Tennessee,621390,94960
31-1131,2019-05-01,47,Tennessee,621390,27280
29-1071,2019-05-01,48,Texas,621390,106700
29-1141,2019-05-01,48,Texas,621390,71650
29-1151,2019-05-01,48,Texas,621390,165090
29-1171,2019-05-01,48,Texas,621390,103020
31-1131,2019-05-01,48,Texas,621390,27940
29-1141,2019-05-01,49,Utah,621390,69360
29-1171,2019-05-01,49,Utah,621390,104470
29-1071,2019-05-01,51,Virginia,621390,104460
29-1141,2019-05-01,51,Virginia,621390,79500
29-1171,2019-05-01,51,Virginia,621390,101790
31-1131,2019-05-01,51,Virginia,621390,24610
29-1141,2019-05-01,53,Washington,621390,77430
29-1141,2019-05-01,55,Wisconsin,621390,61860
31-1131,2019-05-01,55,Wisconsin,621390,35180
29-1141,2019-05-01,72,Puerto Rico,621390,27690
21-1022,2019-05-01,1,Alabama,621400,52880
21-1023,2019-05-01,1,Alabama,621400,38130
29-1051,2019-05-01,1,Alabama,621400,128100
29-1071,2019-05-01,1,Alabama,621400,90740
29-1141,2019-05-01,1,Alabama,621400,62420
29-1171,2019-05-01,1,Alabama,621400,99350
31-1131,2019-05-01,1,Alabama,621400,28010
21-1021,2019-05-01,2,Alaska,621400,44030
29-1071,2019-05-01,2,Alaska,621400,127530
29-1141,2019-05-01,2,Alaska,621400,99050
29-1171,2019-05-01,2,Alaska,621400,131220
21-1021,2019-05-01,4,Arizona,621400,36840
21-1022,2019-05-01,4,Arizona,621400,40530
21-1023,2019-05-01,4,Arizona,621400,37260
29-1051,2019-05-01,4,Arizona,621400,127460
29-1071,2019-05-01,4,Arizona,621400,118930
29-1141,2019-05-01,4,Arizona,621400,79740
29-1171,2019-05-01,4,Arizona,621400,121310
31-1131,2019-05-01,4,Arizona,621400,35540
21-1022,2019-05-01,5,Arkansas,621400,58770
21-1023,2019-05-01,5,Arkansas,621400,32340
29-1141,2019-05-01,5,Arkansas,621400,57430
29-1171,2019-05-01,5,Arkansas,621400,119670
31-1131,2019-05-01,5,Arkansas,621400,31410
21-1021,2019-05-01,6,California,621400,48070
21-1022,2019-05-01,6,California,621400,74680
21-1023,2019-05-01,6,California,621400,63450
21-1029,2019-05-01,6,California,621400,82760
29-1021,2019-05-01,6,California,621400,149110
29-1051,2019-05-01,6,California,621400,178730
29-1071,2019-05-01,6,California,621400,132550
29-1141,2019-05-01,6,California,621400,122330
29-1171,2019-05-01,6,California,621400,136960
29-1218,2019-05-01,6,California,621400,204240
29-1221,2019-05-01,6,California,621400,195000
31-1131,2019-05-01,6,California,621400,43810
21-1021,2019-05-01,8,Colorado,621400,41000
21-1022,2019-05-01,8,Colorado,621400,50920
21-1023,2019-05-01,8,Colorado,621400,42820
29-1051,2019-05-01,8,Colorado,621400,150480
29-1071,2019-05-01,8,Colorado,621400,123240
29-1141,2019-05-01,8,Colorado,621400,85860
29-1171,2019-05-01,8,Colorado,621400,124960
31-1131,2019-05-01,8,Colorado,621400,41160
21-1021,2019-05-01,9,Connecticut,621400,41410
21-1022,2019-05-01,9,Connecticut,621400,71860
21-1023,2019-05-01,9,Connecticut,621400,53580
29-1021,2019-05-01,9,Connecticut,621400,169040
29-1071,2019-05-01,9,Connecticut,621400,144350
29-1141,2019-05-01,9,Connecticut,621400,81320
29-1171,2019-05-01,9,Connecticut,621400,120420
29-1215,2019-05-01,9,Connecticut,621400,197140
29-1216,2019-05-01,9,Connecticut,621400,203090
29-1221,2019-05-01,9,Connecticut,621400,158790
31-1131,2019-05-01,9,Connecticut,621400,42730
21-1022,2019-05-01,10,Delaware,621400,59730
21-1023,2019-05-01,10,Delaware,621400,54530
29-1071,2019-05-01,10,Delaware,621400,113070
29-1141,2019-05-01,10,Delaware,621400,71030
29-1171,2019-05-01,10,Delaware,621400,119840
21-1022,2019-05-01,11,District of Columbia,621400,57930
21-1023,2019-05-01,11,District of Columbia,621400,52230
29-1141,2019-05-01,11,District of Columbia,621400,85320
29-1171,2019-05-01,11,District of Columbia,621400,102940
29-1215,2019-05-01,11,District of Columbia,621400,159810
31-1131,2019-05-01,11,District of Columbia,621400,44680
21-1021,2019-05-01,12,Florida,621400,37490
21-1022,2019-05-01,12,Florida,621400,48620
21-1023,2019-05-01,12,Florida,621400,34580
29-1021,2019-05-01,12,Florida,621400,155440
29-1051,2019-05-01,12,Florida,621400,118470
29-1071,2019-05-01,12,Florida,621400,109910
29-1141,2019-05-01,12,Florida,621400,68340
29-1171,2019-05-01,12,Florida,621400,99920
29-1215,2019-05-01,12,Florida,621400,173110
29-1221,2019-05-01,12,Florida,621400,167570
31-1131,2019-05-01,12,Florida,621400,34470
21-1022,2019-05-01,13,Georgia,621400,62170
21-1023,2019-05-01,13,Georgia,621400,37060
29-1051,2019-05-01,13,Georgia,621400,146760
29-1071,2019-05-01,13,Georgia,621400,107480
29-1141,2019-05-01,13,Georgia,621400,68100
29-1171,2019-05-01,13,Georgia,621400,110570
31-1131,2019-05-01,13,Georgia,621400,35250
21-1022,2019-05-01,15,Hawaii,621400,75330
21-1023,2019-05-01,15,Hawaii,621400,45660
29-1141,2019-05-01,15,Hawaii,621400,110220
29-1171,2019-05-01,15,Hawaii,621400,116430
29-1215,2019-05-01,15,Hawaii,621400,171170
29-1221,2019-05-01,15,Hawaii,621400,205200
31-1131,2019-05-01,15,Hawaii,621400,56970
21-1022,2019-05-01,16,Idaho,621400,63590
21-1023,2019-05-01,16,Idaho,621400,48030
29-1141,2019-05-01,16,Idaho,621400,65690
29-1171,2019-05-01,16,Idaho,621400,126320
31-1131,2019-05-01,16,Idaho,621400,27610
21-1021,2019-05-01,17,Illinois,621400,28930
21-1022,2019-05-01,17,Illinois,621400,47200
21-1023,2019-05-01,17,Illinois,621400,44460
29-1071,2019-05-01,17,Illinois,621400,97620
29-1141,2019-05-01,17,Illinois,621400,70180
29-1171,2019-05-01,17,Illinois,621400,97450
31-1131,2019-05-01,17,Illinois,621400,43920
21-1021,2019-05-01,18,Indiana,621400,36270
21-1022,2019-05-01,18,Indiana,621400,52490
21-1023,2019-05-01,18,Indiana,621400,38450
29-1071,2019-05-01,18,Indiana,621400,102850
29-1141,2019-05-01,18,Indiana,621400,63900
29-1171,2019-05-01,18,Indiana,621400,102190
29-1215,2019-05-01,18,Indiana,621400,98810
31-1131,2019-05-01,18,Indiana,621400,34050
21-1022,2019-05-01,19,Iowa,621400,55510
21-1023,2019-05-01,19,Iowa,621400,44810
29-1141,2019-05-01,19,Iowa,621400,59420
29-1171,2019-05-01,19,Iowa,621400,111220
31-1131,2019-05-01,19,Iowa,621400,31120
21-1021,2019-05-01,20,Kansas,621400,35480
21-1022,2019-05-01,20,Kansas,621400,58840
21-1023,2019-05-01,20,Kansas,621400,38620
29-1071,2019-05-01,20,Kansas,621400,95910
29-1141,2019-05-01,20,Kansas,621400,60280
29-1171,2019-05-01,20,Kansas,621400,95900
29-1215,2019-05-01,20,Kansas,621400,190580
31-1131,2019-05-01,20,Kansas,621400,28120
21-1021,2019-05-01,21,Kentucky,621400,37540
21-1022,2019-05-01,21,Kentucky,621400,43110
21-1023,2019-05-01,21,Kentucky,621400,32660
29-1051,2019-05-01,21,Kentucky,621400,126180
29-1071,2019-05-01,21,Kentucky,621400,37290
29-1141,2019-05-01,21,Kentucky,621400,61640
29-1171,2019-05-01,21,Kentucky,621400,101260
29-1215,2019-05-01,21,Kentucky,621400,191930
31-1131,2019-05-01,21,Kentucky,621400,29180
21-1022,2019-05-01,22,Louisiana,621400,50730
21-1023,2019-05-01,22,Louisiana,621400,40680
29-1071,2019-05-01,22,Louisiana,621400,104260
29-1141,2019-05-01,22,Louisiana,621400,62200
29-1171,2019-05-01,22,Louisiana,621400,103710
31-1131,2019-05-01,22,Louisiana,621400,28870
21-1023,2019-05-01,23,Maine,621400,55310
21-1029,2019-05-01,23,Maine,621400,58620
29-1141,2019-05-01,23,Maine,621400,67340
29-1171,2019-05-01,23,Maine,621400,94620
21-1021,2019-05-01,24,Maryland,621400,47710
21-1022,2019-05-01,24,Maryland,621400,67360
21-1023,2019-05-01,24,Maryland,621400,36910
29-1051,2019-05-01,24,Maryland,621400,142300
29-1071,2019-05-01,24,Maryland,621400,119520
29-1141,2019-05-01,24,Maryland,621400,79500
29-1171,2019-05-01,24,Maryland,621400,123480
29-1215,2019-05-01,24,Maryland,621400,183140
29-1221,2019-05-01,24,Maryland,621400,189850
31-1131,2019-05-01,24,Maryland,621400,47390
21-1021,2019-05-01,25,Massachusetts,621400,53360
21-1022,2019-05-01,25,Massachusetts,621400,60920
21-1023,2019-05-01,25,Massachusetts,621400,54440
29-1021,2019-05-01,25,Massachusetts,621400,117460
29-1051,2019-05-01,25,Massachusetts,621400,135070
29-1071,2019-05-01,25,Massachusetts,621400,119070
29-1141,2019-05-01,25,Massachusetts,621400,77280
29-1171,2019-05-01,25,Massachusetts,621400,117440
29-1215,2019-05-01,25,Massachusetts,621400,205230
31-1131,2019-05-01,25,Massachusetts,621400,33340
21-1021,2019-05-01,26,Michigan,621400,48020
21-1022,2019-05-01,26,Michigan,621400,48850
21-1023,2019-05-01,26,Michigan,621400,41960
29-1021,2019-05-01,26,Michigan,621400,161570
29-1051,2019-05-01,26,Michigan,621400,132940
29-1071,2019-05-01,26,Michigan,621400,110270
29-1141,2019-05-01,26,Michigan,621400,68900
29-1171,2019-05-01,26,Michigan,621400,99660
29-1215,2019-05-01,26,Michigan,621400,193840
31-1131,2019-05-01,26,Michigan,621400,30890
21-1021,2019-05-01,27,Minnesota,621400,41250
21-1023,2019-05-01,27,Minnesota,621400,38470
29-1051,2019-05-01,27,Minnesota,621400,135090
29-1071,2019-05-01,27,Minnesota,621400,118250
29-1141,2019-05-01,27,Minnesota,621400,77310
29-1171,2019-05-01,27,Minnesota,621400,117670
31-1131,2019-05-01,27,Minnesota,621400,40590
21-1022,2019-05-01,28,Mississippi,621400,47870
21-1023,2019-05-01,28,Mississippi,621400,24250
29-1141,2019-05-01,28,Mississippi,621400,58630
29-1171,2019-05-01,28,Mississippi,621400,112750
29-1215,2019-05-01,28,Mississippi,621400,202650
31-1131,2019-05-01,28,Mississippi,621400,27710
21-1021,2019-05-01,29,Missouri,621400,35910
21-1022,2019-05-01,29,Missouri,621400,39710
21-1023,2019-05-01,29,Missouri,621400,37910
29-1021,2019-05-01,29,Missouri,621400,145830
29-1141,2019-05-01,29,Missouri,621400,64170
29-1171,2019-05-01,29,Missouri,621400,101370
31-1131,2019-05-01,29,Missouri,621400,31550
21-1021,2019-05-01,30,Montana,621400,34400
21-1022,2019-05-01,30,Montana,621400,34900
29-1141,2019-05-01,30,Montana,621400,70690
21-1021,2019-05-01,31,Nebraska,621400,34470
21-1022,2019-05-01,31,Nebraska,621400,56090
21-1023,2019-05-01,31,Nebraska,621400,34120
29-1051,2019-05-01,31,Nebraska,621400,111550
29-1071,2019-05-01,31,Nebraska,621400,104280
29-1141,2019-05-01,31,Nebraska,621400,60900
29-1171,2019-05-01,31,Nebraska,621400,101390
29-1216,2019-05-01,31,Nebraska,621400,207270
31-1131,2019-05-01,31,Nebraska,621400,30240
21-1022,2019-05-01,32,Nevada,621400,73300
21-1023,2019-05-01,32,Nevada,621400,64880
29-1141,2019-05-01,32,Nevada,621400,86320
29-1171,2019-05-01,32,Nevada,621400,116890
31-1131,2019-05-01,32,Nevada,621400,33210
21-1023,2019-05-01,33,New Hampshire,621400,55880
29-1071,2019-05-01,33,New Hampshire,621400,112840
29-1141,2019-05-01,33,New Hampshire,621400,73340
29-1171,2019-05-01,33,New Hampshire,621400,108890
29-1223,2019-05-01,33,New Hampshire,621400,205040
21-1021,2019-05-01,34,New Jersey,621400,58780
21-1022,2019-05-01,34,New Jersey,621400,66560
21-1023,2019-05-01,34,New Jersey,621400,74310
29-1021,2019-05-01,34,New Jersey,621400,144700
29-1051,2019-05-01,34,New Jersey,621400,140180
29-1071,2019-05-01,34,New Jersey,621400,185590
29-1141,2019-05-01,34,New Jersey,621400,88120
29-1171,2019-05-01,34,New Jersey,621400,117930
29-1215,2019-05-01,34,New Jersey,621400,195730
29-1221,2019-05-01,34,New Jersey,621400,167520
31-1131,2019-05-01,34,New Jersey,621400,40480
21-1022,2019-05-01,35,New Mexico,621400,53200
29-1021,2019-05-01,35,New Mexico,621400,197920
29-1051,2019-05-01,35,New Mexico,621400,126620
29-1071,2019-05-01,35,New Mexico,621400,133070
29-1171,2019-05-01,35,New Mexico,621400,115110
29-1215,2019-05-01,35,New Mexico,621400,163630
29-1223,2019-05-01,35,New Mexico,621400,167800
21-1021,2019-05-01,36,New York,621400,55150
21-1022,2019-05-01,36,New York,621400,69700
21-1023,2019-05-01,36,New York,621400,59430
29-1021,2019-05-01,36,New York,621400,149240
